ANO_MES,STATUS,SEGMENTO,QTD_CLIENTES,CLIENTES_ATIVOS_30_DIAS,CLIENTES_ATIVOS_60_DIAS,CLIENTES_ATIVOS_90_DIAS
2016-04-01,Dormente,Novos Clientes,9,0,9,9
2016-04-01,Dormente,Potencial Fiel,1228,0,1164,1227
2016-04-01,Dormente,Precisa de Atencao,357,0,0,345
2016-04-01,Dormente,Quase Dormindo,475,0,0,450
2016-04-01,Dormente,,1,0,0,1
2016-04-01,Inativo,Clientes Fieis,9,0,0,0
2016-04-01,Inativo,Em Risco,935,2,2,2
2016-04-01,Inativo,Hibernando,616,0,0,1
2016-04-01,Inativo,Perdido,537,0,0,0
2016-04-01,Inativo,Precisa de Atencao,4,0,0,0
2016-04-01,Inativo,Quase Dormindo,12,0,0,0
2016-04-01,Não Ativado,,1799,17,17,17
2016-05-01,Ativo,Campeao,12660,12525,12660,12660
2016-05-01,Ativo,Clientes Fieis,5795,5621,5795,5795
2016-05-01,Ativo,Novos Clientes,426,411,425,425
2016-05-01,Ativo,Potencial Fiel,3265,3173,3264,3264
2016-05-01,Ativo,,37,37,37,37
2016-05-01,Churn,Em Risco,423,0,0,0
2016-05-01,Churn,Hibernando,14,0,0,0
2016-05-01,Churn,Nao Perder!,12,0,0,0
2016-05-01,Churn,Perdido,2320,0,0,0
2016-05-01,Churn,,9542,0,0,1
2016-05-01,Dormente,Campeao,105,0,105,105
2016-05-01,Dormente,Clientes Fieis,3850,22,2959,3835
2016-05-01,Dormente,Clientes Promissores,348,1,326,348
2016-05-01,Dormente,Novos Clientes,16,0,16,16
2016-05-01,Dormente,Potencial Fiel,2155,10,2060,2155
2016-05-01,Dormente,Precisa de Atencao,711,2,2,678
2016-05-01,Dormente,Quase Dormindo,839,1,2,801
2016-05-01,Dormente,,2,0,2,2
2016-05-01,Inativo,Clientes Fieis,11,0,0,0
2016-05-01,Inativo,Em Risco,1660,5,6,7
2016-05-01,Inativo,Hibernando,1148,2,3,3
2016-05-01,Inativo,Perdido,908,2,2,2
2016-05-01,Inativo,Precisa de Atencao,15,0,0,0
2016-05-01,Inativo,Quase Dormindo,31,0,0,0
2016-05-01,Não Ativado,Quase Dormindo,1,0,0,1
2016-05-01,Não Ativado,,3127,13,15,17
2016-06-01,Ativo,Campeao,13061,12923,13061,13061
2016-06-01,Ativo,Clientes Fieis,5956,5806,5955,5955
2016-06-01,Ativo,Novos Clientes,390,377,390,390
2016-06-01,Ativo,Potencial Fiel,3292,3172,3292,3292
2016-06-01,Ativo,,36,36,36,36
2016-06-01,Churn,Em Risco,461,0,0,0
2016-06-01,Churn,Hibernando,14,0,0,0
2016-06-01,Churn,Nao Perder!,17,0,0,0
2016-06-01,Churn,Perdido,2394,0,0,0
2016-06-01,Churn,,10771,2,2,3
2016-06-01,Dormente,Campeao,105,2,105,105
2016-06-01,Dormente,Clientes Fieis,3698,25,2830,3679
2016-06-01,Dormente,Clientes Promissores,416,0,386,415
2016-06-01,Dormente,Novos Clientes,14,0,14,14
2016-06-01,Dormente,Potencial Fiel,2137,12,2050,2135
2016-06-01,Dormente,Precisa de Atencao,693,1,1,674
2016-06-01,Dormente,Quase Dormindo,851,1,1,819
2016-06-01,Dormente,,3,0,3,3
2016-06-01,Inativo,Clientes Fieis,4,0,0,0
2016-06-01,Inativo,Em Risco,1595,3,3,3
2016-06-01,Inativo,Hibernando,1085,1,1,1
2016-06-01,Inativo,Perdido,978,0,0,0
2016-06-01,Inativo,Precisa de Atencao,11,0,0,0
2016-06-01,Inativo,Quase Dormindo,19,0,0,0
2016-06-01,Inativo,,3,0,0,0
2016-06-01,Não Ativado,Clientes Fieis,1,0,0,0
2016-06-01,Não Ativado,,3552,15,16,18
2016-07-01,Ativo,Campeao,10730,10626,10730,10730
2016-07-01,Ativo,Clientes Fieis,5217,5100,5215,5216
2016-07-01,Ativo,Novos Clientes,415,400,415,415
2016-07-01,Ativo,Potencial Fiel,3024,2912,3024,3024
2016-07-01,Ativo,,34,34,34,34
2016-07-01,Churn,Em Risco,445,0,0,0
2016-07-01,Churn,Hibernando,9,0,0,0
2016-07-01,Churn,Nao Perder!,10,0,0,0
2016-07-01,Churn,Perdido,2334,2,3,3
2016-07-01,Churn,,9730,3,4,4
2016-07-01,Dormente,Campeao,91,1,91,91
2016-07-01,Dormente,Clientes Fieis,3450,13,2654,3424
2016-07-01,Dormente,Clientes Promissores,357,0,344,356
2016-07-01,Dormente,Novos Clientes,11,0,11,11
2016-07-01,Dormente,Potencial Fiel,1960,5,1873,1957
2016-07-01,Dormente,Precisa de Atencao,626,1,1,601
2016-07-01,Dormente,Quase Dormindo,805,1,1,762
2016-07-01,Dormente,,3,0,2,3
2016-07-01,Inativo,Clientes Fieis,9,0,0,0
2016-07-01,Inativo,Em Risco,1447,5,5,5
2016-07-01,Inativo,Hibernando,999,2,2,2
2016-07-01,Inativo,Perdido,879,1,1,1
2016-07-01,Inativo,Precisa de Atencao,15,0,0,0
2016-07-01,Inativo,Quase Dormindo,27,0,0,0
2016-07-01,Não Ativado,Novos Clientes,1,0,1,1
2016-07-01,Não Ativado,Perdido,2,0,0,0
2016-07-01,Não Ativado,Potencial Fiel,1,1,1,1
2016-07-01,Não Ativado,Quase Dormindo,1,0,0,1
2016-07-01,Não Ativado,,4520,23,25,25
2016-08-01,Ativo,Campeao,10401,10295,10400,10401
2016-08-01,Ativo,Clientes Fieis,5114,4988,5114,5114
2016-08-01,Ativo,Novos Clientes,418,406,418,418
2016-08-01,Ativo,Potencial Fiel,2998,2886,2996,2996
2016-08-01,Ativo,,39,39,39,39
2016-08-01,Churn,Em Risco,440,2,3,3
2016-08-01,Churn,Hibernando,12,0,0,0
2016-08-01,Churn,Nao Perder!,10,0,0,0
2016-08-01,Churn,Perdido,2301,2,2,2
2016-08-01,Churn,,9489,1,1,1
2016-08-01,Dormente,Campeao,96,0,96,96
2016-08-01,Dormente,Clientes Fieis,3488,23,2639,3472
2016-08-01,Dormente,Clientes Promissores,396,0,375,396
2016-08-01,Dormente,Novos Clientes,10,0,10,10
2016-08-01,Dormente,Potencial Fiel,2042,5,1932,2038
2016-08-01,Dormente,Precisa de Atencao,631,1,1,606
2016-08-01,Dormente,Quase Dormindo,812,0,0,768
2016-08-01,Dormente,,1,0,1,1
2016-08-01,Inativo,Clientes Fieis,15,0,0,0
2016-08-01,Inativo,Em Risco,1552,2,3,4
2016-08-01,Inativo,Hibernando,1082,0,0,1
2016-08-01,Inativo,Perdido,891,4,4,4
2016-08-01,Inativo,Precisa de Atencao,18,0,0,0
2016-08-01,Inativo,Quase Dormindo,23,0,0,0
2016-08-01,Inativo,,1,0,0,0
2016-08-01,Não Ativado,Em Risco,2,0,0,0
2016-08-01,Não Ativado,Perdido,1,0,0,0
2016-08-01,Não Ativado,,4119,21,21,21
2016-09-01,Ativo,Campeao,8372,8295,8372,8372
2016-09-01,Ativo,Clientes Fieis,4150,4041,4148,4149
2016-09-01,Ativo,Novos Clientes,373,354,373,373
2016-09-01,Ativo,Potencial Fiel,2650,2548,2646,2647
2016-09-01,Ativo,,28,28,28,28
2016-09-01,Churn,Em Risco,364,1,1,1
2016-09-01,Churn,Hibernando,8,0,0,0
2016-09-01,Churn,Nao Perder!,3,0,0,0
2016-09-01,Churn,Perdido,1996,3,3,4
2016-09-01,Churn,,8378,4,4,4
2016-09-01,Dormente,Campeao,57,1,57,57
2016-09-01,Dormente,Clientes Fieis,2829,8,2124,2802
2016-09-01,Dormente,Clientes Promissores,311,0,299,311
2016-09-01,Dormente,Novos Clientes,13,0,13,13
2016-09-01,Dormente,Potencial Fiel,1687,4,1599,1683
2016-09-01,Dormente,Precisa de Atencao,577,0,0,556
2016-09-01,Dormente,Quase Dormindo,668,2,2,642
2016-09-01,Dormente,,6,0,6,6
2016-09-01,Inativo,Clientes Fieis,11,0,0,0
2016-09-01,Inativo,Em Risco,1310,2,2,3
2016-09-01,Inativo,Hibernando,970,2,2,2
2016-09-01,Inativo,Perdido,821,0,0,0
2016-09-01,Inativo,Precisa de Atencao,23,0,0,0
2016-09-01,Inativo,Quase Dormindo,24,0,0,0
2016-09-01,Não Ativado,Hibernando,1,0,0,0
2016-09-01,Não Ativado,Perdido,3,0,0,0
2016-09-01,Não Ativado,,3655,23,25,25
2016-10-01,Ativo,Campeao,14407,14243,14406,14406
2016-10-01,Ativo,Clientes Fieis,7465,7286,7464,7464
2016-10-01,Ativo,Novos Clientes,575,559,575,575
2016-10-01,Ativo,Potencial Fiel,4171,4019,4169,4169
2016-10-01,Ativo,,46,46,46,46
2016-10-01,Churn,Em Risco,563,0,0,0
2016-10-01,Churn,Hibernando,8,0,0,0
2016-10-01,Churn,Nao Perder!,8,0,0,0
2016-10-01,Churn,Perdido,3180,1,1,1
2016-10-01,Churn,,14289,2,2,2
2016-10-01,Dormente,Campeao,112,1,112,112
2016-10-01,Dormente,Clientes Fieis,4568,18,3425,4542
2016-10-01,Dormente,Clientes Promissores,543,2,504,543
2016-10-01,Dormente,Novos Clientes,22,0,22,22
2016-10-01,Dormente,Potencial Fiel,2716,4,2597,2714
2016-10-01,Dormente,Precisa de Atencao,885,3,3,858
2016-10-01,Dormente,Quase Dormindo,1189,2,2,1146
2016-10-01,Dormente,,2,0,2,2
2016-10-01,Inativo,Clientes Fieis,22,1,1,1
2016-10-01,Inativo,Em Risco,2100,2,2,3
2016-10-01,Inativo,Hibernando,1496,1,1,1
2016-10-01,Inativo,Perdido,1263,0,0,2
2016-10-01,Inativo,Precisa de Atencao,19,0,0,0
2016-10-01,Inativo,Quase Dormindo,33,0,0,0
2016-10-01,Inativo,,5,0,0,0
2016-10-01,Não Ativado,Perdido,1,0,0,0
2016-10-01,Não Ativado,Quase Dormindo,1,0,0,1
2016-10-01,Não Ativado,,4905,17,19,19
2016-11-01,Ativo,Campeao,12978,12813,12978,12978
2016-11-01,Ativo,Clientes Fieis,6654,6479,6651,6653
2016-11-01,Ativo,Novos Clientes,548,528,547,547
2016-11-01,Ativo,Potencial Fiel,4037,3905,4035,4036
2016-11-01,Ativo,,37,37,37,37
2016-11-01,Churn,Em Risco,503,0,0,0
2016-11-01,Churn,Hibernando,19,0,0,0
2016-11-01,Churn,Nao Perder!,20,0,0,0
2016-11-01,Churn,Perdido,3057,1,2,2
2016-11-01,Churn,,13358,2,2,2
2016-11-01,Dormente,Campeao,93,0,93,93
2016-11-01,Dormente,Clientes Fieis,4368,23,3290,4334
2016-11-01,Dormente,Clientes Promissores,487,0,470,487
2016-11-01,Dormente,Novos Clientes,12,0,12,12
2016-11-01,Dormente,Potencial Fiel,2544,7,2411,2542
2016-11-01,Dormente,Precisa de Atencao,849,4,4,822
2016-11-01,Dormente,Quase Dormindo,1135,1,1,1077
2016-11-01,Dormente,,1,0,0,1
2016-11-01,Inativo,Clientes Fieis,22,0,0,0
2016-11-01,Inativo,Em Risco,1934,4,4,4
2016-11-01,Inativo,Hibernando,1431,1,1,1
2016-11-01,Inativo,Perdido,1220,1,1,1
2016-11-01,Inativo,Precisa de Atencao,12,0,0,0
2016-11-01,Inativo,Quase Dormindo,29,0,0,0
2016-11-01,Inativo,,5,0,0,0
2016-11-01,Não Ativado,Campeao,1,1,1,1
2016-11-01,Não Ativado,Clientes Fieis,2,2,2,2
2016-11-01,Não Ativado,Perdido,1,0,0,0
2016-11-01,Não Ativado,Potencial Fiel,1,0,1,1
2016-11-01,Não Ativado,Quase Dormindo,1,0,0,1
2016-11-01,Não Ativado,,4995,14,14,16
2016-12-01,Ativo,Campeao,11753,11641,11753,11753
2016-12-01,Ativo,Clientes Fieis,6257,6084,6256,6257
2016-12-01,Ativo,Novos Clientes,496,477,496,496
2016-12-01,Ativo,Potencial Fiel,3758,3631,3756,3756
2016-12-01,Ativo,,42,41,42,42
2016-12-01,Churn,Em Risco,481,0,0,0
2016-12-01,Churn,Hibernando,10,0,0,0
2016-12-01,Churn,Nao Perder!,12,0,0,0
2016-12-01,Churn,Perdido,3055,3,4,4
2016-12-01,Churn,,12242,1,1,2
2016-12-01,Dormente,Campeao,91,0,91,91
2016-12-01,Dormente,Clientes Fieis,4021,26,3078,4000
2016-12-01,Dormente,Clientes Promissores,455,2,422,455
2016-12-01,Dormente,Novos Clientes,21,0,21,21
2016-12-01,Dormente,Potencial Fiel,2532,6,2406,2528
2016-12-01,Dormente,Precisa de Atencao,860,0,0,827
2016-12-01,Dormente,Quase Dormindo,1111,1,1,1061
2016-12-01,Dormente,,4,0,2,4
2016-12-01,Inativo,Clientes Fieis,13,0,0,0
2016-12-01,Inativo,Em Risco,1905,0,1,1
2016-12-01,Inativo,Hibernando,1396,1,1,1
2016-12-01,Inativo,Perdido,1193,0,0,0
2016-12-01,Inativo,Precisa de Atencao,18,0,0,0
2016-12-01,Inativo,Quase Dormindo,29,0,0,0
2016-12-01,Inativo,,3,0,0,0
2016-12-01,Não Ativado,Hibernando,1,0,0,0
2016-12-01,Não Ativado,Nao Perder!,1,0,0,0
2016-12-01,Não Ativado,Perdido,2,0,0,0
2016-12-01,Não Ativado,Quase Dormindo,1,0,0,1
2016-12-01,Não Ativado,,4970,25,25,26
2017-01-01,Ativo,Campeao,10206,10101,10206,10206
2017-01-01,Ativo,Clientes Fieis,5476,5347,5475,5476
2017-01-01,Ativo,Novos Clientes,466,454,464,464
2017-01-01,Ativo,Potencial Fiel,3300,3187,3295,3296
2017-01-01,Ativo,,38,37,38,38
2017-01-01,Churn,Em Risco,416,2,2,2
2017-01-01,Churn,Hibernando,8,0,0,0
2017-01-01,Churn,Nao Perder!,8,0,0,0
2017-01-01,Churn,Perdido,2714,3,3,4
2017-01-01,Churn,,10846,0,1,2
2017-01-01,Dormente,Campeao,76,1,76,76
2017-01-01,Dormente,Clientes Fieis,3694,20,2797,3677
2017-01-01,Dormente,Clientes Promissores,413,1,377,413
2017-01-01,Dormente,Novos Clientes,18,0,18,18
2017-01-01,Dormente,Potencial Fiel,2203,7,2115,2201
2017-01-01,Dormente,Precisa de Atencao,691,1,2,665
2017-01-01,Dormente,Quase Dormindo,933,1,2,897
2017-01-01,Dormente,,4,0,3,4
2017-01-01,Inativo,Clientes Fieis,15,0,0,0
2017-01-01,Inativo,Em Risco,1797,1,1,2
2017-01-01,Inativo,Hibernando,1203,0,0,0
2017-01-01,Inativo,Perdido,1078,1,1,1
2017-01-01,Inativo,Precisa de Atencao,21,0,0,0
2017-01-01,Inativo,Quase Dormindo,22,0,0,0
2017-01-01,Não Ativado,Clientes Promissores,1,0,1,1
2017-01-01,Não Ativado,Hibernando,1,0,0,0
2017-01-01,Não Ativado,Perdido,1,0,0,0
2017-01-01,Não Ativado,,4645,29,30,30
2017-02-01,Ativo,Campeao,9226,9121,9226,9226
2017-02-01,Ativo,Clientes Fieis,5056,4911,5054,5055
2017-02-01,Ativo,Novos Clientes,444,429,443,443
2017-02-01,Ativo,Potencial Fiel,3157,3058,3153,3153
2017-02-01,Ativo,,38,38,38,38
2017-02-01,Churn,Em Risco,405,1,1,1
2017-02-01,Churn,Hibernando,13,0,0,0
2017-02-01,Churn,Nao Perder!,10,0,0,0
2017-02-01,Churn,Perdido,2574,0,0,0
2017-02-01,Churn,,9832,0,0,1
2017-02-01,Dormente,Campeao,88,0,88,88
2017-02-01,Dormente,Clientes Fieis,3303,24,2429,3287
2017-02-01,Dormente,Clientes Promissores,381,1,347,381
2017-02-01,Dormente,Novos Clientes,17,0,17,17
2017-02-01,Dormente,Potencial Fiel,2091,5,1989,2088
2017-02-01,Dormente,Precisa de Atencao,739,1,1,713
2017-02-01,Dormente,Quase Dormindo,920,2,2,870
2017-02-01,Dormente,,1,0,1,1
2017-02-01,Inativo,Clientes Fieis,14,0,0,0
2017-02-01,Inativo,Em Risco,1570,5,5,6
2017-02-01,Inativo,Hibernando,1256,2,3,3
2017-02-01,Inativo,Perdido,1046,0,0,0
2017-02-01,Inativo,Precisa de Atencao,15,0,0,0
2017-02-01,Inativo,Quase Dormindo,34,0,0,0
2017-02-01,Inativo,,5,0,0,0
2017-02-01,Não Ativado,Novos Clientes,1,1,1,1
2017-02-01,Não Ativado,,4196,16,16,18
2017-03-01,Ativo,Campeao,11583,11455,11583,11583
2017-03-01,Ativo,Clientes Fieis,6375,6240,6374,6374
2017-03-01,Ativo,Novos Clientes,497,480,497,497
2017-03-01,Ativo,Potencial Fiel,3916,3764,3912,3912
2017-03-01,Ativo,,53,53,53,53
2017-03-01,Churn,Em Risco,512,0,0,0
2017-03-01,Churn,Hibernando,11,0,0,0
2017-03-01,Churn,Nao Perder!,7,0,0,0
2017-03-01,Churn,Perdido,3061,2,2,2
2017-03-01,Churn,,11751,0,0,2
2017-03-01,Dormente,Campeao,86,0,86,86
2017-03-01,Dormente,Clientes Fieis,4090,26,3096,4067
2017-03-01,Dormente,Clientes Promissores,504,0,473,504
2017-03-01,Dormente,Novos Clientes,16,1,16,16
2017-03-01,Dormente,Potencial Fiel,2655,5,2532,2652
2017-03-01,Dormente,Precisa de Atencao,868,1,2,840
2017-03-01,Dormente,Quase Dormindo,1136,1,1,1087
2017-03-01,Dormente,,6,0,3,6
2017-03-01,Inativo,Clientes Fieis,22,0,0,0
2017-03-01,Inativo,Em Risco,1915,3,4,4
2017-03-01,Inativo,Hibernando,1418,3,3,3
2017-03-01,Inativo,Perdido,1236,0,0,0
2017-03-01,Inativo,Precisa de Atencao,21,0,0,0
2017-03-01,Inativo,Quase Dormindo,30,0,0,0
2017-03-01,Inativo,,1,0,0,0
2017-03-01,Não Ativado,Clientes Promissores,1,0,1,1
2017-03-01,Não Ativado,Perdido,2,0,0,0
2017-03-01,Não Ativado,Potencial Fiel,1,1,1,1
2017-03-01,Não Ativado,,4873,31,32,32
2017-04-01,Ativo,Campeao,10061,9972,10061,10061
2017-04-01,Ativo,Clientes Fieis,5479,5352,5479,5479
2017-04-01,Ativo,Novos Clientes,437,422,437,437
2017-04-01,Ativo,Potencial Fiel,3427,3321,3426,3426
2017-04-01,Ativo,,38,38,38,38
2017-04-01,Churn,Em Risco,430,1,1,1
2017-04-01,Churn,Hibernando,9,0,0,0
2017-04-01,Churn,Nao Perder!,6,0,0,0
2017-04-01,Churn,Perdido,2674,0,0,0
2017-04-01,Churn,,10290,0,0,0
2017-04-01,Dormente,Campeao,82,0,82,82
2017-04-01,Dormente,Clientes Fieis,3572,13,2691,3546
2017-04-01,Dormente,Clientes Promissores,433,1,401,433
2017-04-01,Dormente,Novos Clientes,16,0,16,16
2017-04-01,Dormente,Potencial Fiel,2253,9,2162,2250
2017-04-01,Dormente,Precisa de Atencao,729,1,2,698
2017-04-01,Dormente,Quase Dormindo,988,1,1,949
2017-04-01,Dormente,,3,0,1,3
2017-04-01,Inativo,Clientes Fieis,18,0,0,0
2017-04-01,Inativo,Em Risco,1716,5,5,5
2017-04-01,Inativo,Hibernando,1243,0,0,1
2017-04-01,Inativo,Perdido,1075,0,0,0
2017-04-01,Inativo,Precisa de Atencao,20,0,0,0
2017-04-01,Inativo,Quase Dormindo,41,0,0,0
2017-04-01,Inativo,,3,0,0,0
2017-04-01,Não Ativado,Potencial Fiel,1,0,1,1
2017-04-01,Não Ativado,,4237,24,26,27
2017-05-01,Ativo,Campeao,10824,10725,10824,10824
2017-05-01,Ativo,Clientes Fieis,6095,5953,6095,6095
2017-05-01,Ativo,Novos Clientes,521,504,521,521
2017-05-01,Ativo,Potencial Fiel,3684,3566,3683,3683
2017-05-01,Ativo,,40,40,40,40
2017-05-01,Churn,Em Risco,499,0,0,0
2017-05-01,Churn,Hibernando,8,0,0,0
2017-05-01,Churn,Nao Perder!,8,0,0,0
2017-05-01,Churn,Perdido,2883,6,6,6
2017-05-01,Churn,,11272,3,3,3
2017-05-01,Dormente,Campeao,84,2,84,84
2017-05-01,Dormente,Clientes Fieis,3880,27,2933,3863
2017-05-01,Dormente,Clientes Promissores,490,0,460,489
2017-05-01,Dormente,Novos Clientes,16,0,16,16
2017-05-01,Dormente,Potencial Fiel,2389,6,2281,2384
2017-05-01,Dormente,Precisa de Atencao,771,3,3,745
2017-05-01,Dormente,Quase Dormindo,1052,0,0,1011
2017-05-01,Dormente,,4,0,2,4
2017-05-01,Inativo,Clientes Fieis,14,0,0,0
2017-05-01,Inativo,Em Risco,1837,3,3,4
2017-05-01,Inativo,Hibernando,1337,0,0,0
2017-05-01,Inativo,Perdido,1131,0,0,0
2017-05-01,Inativo,Precisa de Atencao,14,0,0,0
2017-05-01,Inativo,Quase Dormindo,36,0,0,0
2017-05-01,Não Ativado,Novos Clientes,1,1,1,1
2017-05-01,Não Ativado,Perdido,1,0,0,0
2017-05-01,Não Ativado,Potencial Fiel,1,1,1,1
2017-05-01,Não Ativado,,4869,25,28,28
2017-06-01,Ativo,Campeao,10829,10719,10829,10829
2017-06-01,Ativo,Clientes Fieis,6171,6026,6169,6170
2017-06-01,Ativo,Novos Clientes,539,519,538,538
2017-06-01,Ativo,Potencial Fiel,3758,3625,3753,3753
2017-06-01,Ativo,,45,45,45,45
2017-06-01,Churn,Em Risco,518,1,1,1
2017-06-01,Churn,Hibernando,12,0,0,0
2017-06-01,Churn,Nao Perder!,4,0,0,0
2017-06-01,Churn,Perdido,2808,0,0,1
2017-06-01,Churn,,11195,2,2,2
2017-06-01,Dormente,Campeao,94,0,94,94
2017-06-01,Dormente,Clientes Fieis,4057,19,3058,4028
2017-06-01,Dormente,Clientes Promissores,497,0,473,497
2017-06-01,Dormente,Novos Clientes,18,0,18,18
2017-06-01,Dormente,Potencial Fiel,2472,3,2350,2471
2017-06-01,Dormente,Precisa de Atencao,753,1,1,717
2017-06-01,Dormente,Quase Dormindo,994,0,1,960
2017-06-01,Dormente,,3,0,2,3
2017-06-01,Inativo,Clientes Fieis,14,0,0,0
2017-06-01,Inativo,Em Risco,1828,3,3,5
2017-06-01,Inativo,Hibernando,1415,0,0,1
2017-06-01,Inativo,Perdido,1185,1,1,1
2017-06-01,Inativo,Precisa de Atencao,31,0,0,0
2017-06-01,Inativo,Quase Dormindo,31,0,0,0
2017-06-01,Inativo,,2,0,0,0
2017-06-01,Não Ativado,Perdido,1,0,0,0
2017-06-01,Não Ativado,,4283,26,27,27
2017-07-01,Ativo,Campeao,13781,13637,13781,13781
2017-07-01,Ativo,Clientes Fieis,7739,7577,7739,7739
2017-07-01,Ativo,Novos Clientes,724,700,723,723
2017-07-01,Ativo,Potencial Fiel,4944,4761,4941,4941
2017-07-01,Ativo,,34,34,34,34
2017-07-01,Churn,Em Risco,616,0,0,0
2017-07-01,Churn,Hibernando,18,0,0,0
2017-07-01,Churn,Nao Perder!,10,0,0,0
2017-07-01,Churn,Perdido,4061,4,5,5
2017-07-01,Churn,,14304,3,3,3
2017-07-01,Dormente,Campeao,97,2,97,97
2017-07-01,Dormente,Clientes Fieis,5228,40,3920,5188
2017-07-01,Dormente,Clientes Promissores,645,1,605,642
2017-07-01,Dormente,Novos Clientes,26,0,26,26
2017-07-01,Dormente,Potencial Fiel,3287,4,3140,3283
2017-07-01,Dormente,Precisa de Atencao,1106,4,4,1062
2017-07-01,Dormente,Quase Dormindo,1485,1,1,1414
2017-07-01,Dormente,,2,0,0,2
2017-07-01,Inativo,Clientes Fieis,21,0,0,0
2017-07-01,Inativo,Em Risco,2537,6,6,6
2017-07-01,Inativo,Hibernando,1848,3,4,4
2017-07-01,Inativo,Perdido,1539,0,0,1
2017-07-01,Inativo,Precisa de Atencao,25,0,0,0
2017-07-01,Inativo,Quase Dormindo,47,0,0,0
2017-07-01,Inativo,,3,0,0,0
2017-07-01,Não Ativado,Clientes Fieis,1,1,1,1
2017-07-01,Não Ativado,Clientes Promissores,1,0,1,1
2017-07-01,Não Ativado,Nao Perder!,1,0,0,0
2017-07-01,Não Ativado,,5891,21,21,25
2017-08-01,Ativo,Campeao,14947,14801,14947,14947
2017-08-01,Ativo,Clientes Fieis,8823,8585,8821,8821
2017-08-01,Ativo,Novos Clientes,804,771,803,803
2017-08-01,Ativo,Potencial Fiel,5468,5294,5462,5462
2017-08-01,Ativo,,48,48,48,48
2017-08-01,Churn,Em Risco,771,2,2,2
2017-08-01,Churn,Hibernando,24,0,0,0
2017-08-01,Churn,Nao Perder!,14,0,0,0
2017-08-01,Churn,Perdido,4615,2,2,2
2017-08-01,Churn,,16155,1,1,1
2017-08-01,Dormente,Campeao,135,5,135,135
2017-08-01,Dormente,Clientes Fieis,6062,38,4527,6012
2017-08-01,Dormente,Clientes Promissores,677,2,633,677
2017-08-01,Dormente,Novos Clientes,33,0,33,33
2017-08-01,Dormente,Potencial Fiel,3733,6,3564,3729
2017-08-01,Dormente,Precisa de Atencao,1260,3,4,1214
2017-08-01,Dormente,Quase Dormindo,1658,0,0,1582
2017-08-01,Dormente,,4,0,3,4
2017-08-01,Inativo,Clientes Fieis,33,0,0,0
2017-08-01,Inativo,Em Risco,3068,7,7,11
2017-08-01,Inativo,Hibernando,2146,1,1,1
2017-08-01,Inativo,Perdido,1793,0,0,0
2017-08-01,Inativo,Precisa de Atencao,40,0,0,0
2017-08-01,Inativo,Quase Dormindo,78,0,0,0
2017-08-01,Inativo,,2,0,0,0
2017-08-01,Não Ativado,Perdido,3,0,0,0
2017-08-01,Não Ativado,Potencial Fiel,1,1,1,1
2017-08-01,Não Ativado,,5664,30,32,34
2017-09-01,Ativo,Campeao,10692,10582,10692,10692
2017-09-01,Ativo,Clientes Fieis,6008,5863,6007,6007
2017-09-01,Ativo,Novos Clientes,559,530,559,559
2017-09-01,Ativo,Potencial Fiel,3819,3688,3816,3816
2017-09-01,Ativo,,29,29,29,29
2017-09-01,Churn,Em Risco,483,0,0,0
2017-09-01,Churn,Hibernando,11,0,0,0
2017-09-01,Churn,Nao Perder!,15,0,0,0
2017-09-01,Churn,Perdido,3201,0,1,1
2017-09-01,Churn,,12066,1,1,1
2017-09-01,Dormente,Campeao,78,0,78,78
2017-09-01,Dormente,Clientes Fieis,3998,21,3019,3967
2017-09-01,Dormente,Clientes Promissores,514,0,485,512
2017-09-01,Dormente,Novos Clientes,23,0,23,23
2017-09-01,Dormente,Potencial Fiel,2547,6,2428,2543
2017-09-01,Dormente,Precisa de Atencao,916,3,3,884
2017-09-01,Dormente,Quase Dormindo,1110,0,0,1055
2017-09-01,Dormente,,5,0,2,5
2017-09-01,Inativo,Clientes Fieis,26,0,0,0
2017-09-01,Inativo,Em Risco,1884,8,8,8
2017-09-01,Inativo,Hibernando,1476,1,2,2
2017-09-01,Inativo,Perdido,1245,0,0,0
2017-09-01,Inativo,Precisa de Atencao,26,0,0,0
2017-09-01,Inativo,Quase Dormindo,35,0,0,0
2017-09-01,Inativo,,4,0,0,0
2017-09-01,Não Ativado,Campeao,1,1,1,1
2017-09-01,Não Ativado,Clientes Promissores,1,0,0,1
2017-09-01,Não Ativado,Perdido,3,0,0,0
2017-09-01,Não Ativado,,4350,23,25,26
2017-10-01,Ativo,Campeao,22603,22374,22602,22602
2017-10-01,Ativo,Clientes Fieis,11542,11260,11536,11538
2017-10-01,Ativo,Novos Clientes,798,777,797,797
2017-10-01,Ativo,Potencial Fiel,6631,6424,6628,6628
2017-10-01,Ativo,,50,50,50,50
2017-10-01,Churn,Em Risco,846,1,2,3
2017-10-01,Churn,Hibernando,22,0,0,0
2017-10-01,Churn,Nao Perder!,24,0,0,0
2017-10-01,Churn,Perdido,4907,3,3,3
2017-10-01,Churn,,19690,4,5,5
2017-10-01,Dormente,Campeao,183,0,183,183
2017-10-01,Dormente,Clientes Fieis,7838,48,5902,7793
2017-10-01,Dormente,Clientes Promissores,789,0,734,789
2017-10-01,Dormente,Novos Clientes,26,0,26,26
2017-10-01,Dormente,Potencial Fiel,4340,13,4127,4334
2017-10-01,Dormente,Precisa de Atencao,1551,2,2,1489
