ANO_MES;STATUS;SEGMENTO;QTD_CLIENTES;CLIENTES_CONTATAVEIS;CLIENTES_COM_EMAIL;CLIENTES_COM_TELEFONE;CLIENTES_COM_EMAIL_E_TELEFONE;CLIENTES_ATIVOS_30_DIAS;CLIENTES_ATIVOS_60_DIAS;CLIENTES_ATIVOS_90_DIAS
01/11/2015;Inativo;Clientes Fieis;2;2;1;2;1;0;0;0
01/11/2015;Inativo;Em Risco;131;131;13;131;13;0;0;0
01/11/2015;Inativo;Hibernando;79;78;7;78;7;0;0;0
01/11/2015;Inativo;Perdido;64;61;5;61;5;0;0;0
01/11/2015;Inativo;Precisa de Atencao;1;1;1;1;1;0;0;0
01/11/2015;Inativo;Quase Dormindo;1;1;0;1;0;0;0;0
01/11/2015;Não Ativado;Nao Perder!;1;1;1;1;1;0;0;0
01/11/2015;Não Ativado;;327;126;16;125;15;4;4;4
01/12/2015;Ativo;Campeao;17413;17331;2823;17331;2823;17251;17411;17412
01/12/2015;Ativo;Clientes Fieis;8824;8725;938;8723;936;8640;8824;8824
01/12/2015;Ativo;Novos Clientes;670;653;61;653;61;654;670;670
01/12/2015;Ativo;Potencial Fiel;5125;5031;463;5030;462;4984;5120;5121
01/12/2015;Ativo;;130;130;111;130;111;130;130;130
01/12/2015;Churn;Em Risco;755;745;59;745;59;1;1;1
01/12/2015;Churn;Hibernando;11;11;0;11;0;0;0;0
01/12/2015;Churn;Nao Perder!;20;20;2;20;2;0;0;0
01/12/2015;Churn;Perdido;4236;4145;243;4144;242;3;3;3
01/12/2015;Churn;;13132;12262;551;12226;515;3;3;3
01/12/2015;Dormente;Campeao;100;100;15;100;15;1;100;100
01/12/2015;Dormente;Clientes Fieis;5969;5925;750;5925;750;57;4477;5945
01/12/2015;Dormente;Clientes Promissores;686;674;62;674;62;0;632;686
01/12/2015;Dormente;Novos Clientes;19;18;0;18;0;0;19;19
01/12/2015;Dormente;Potencial Fiel;3420;3366;299;3366;299;9;3287;3417
01/12/2015;Dormente;Precisa de Atencao;1178;1158;125;1158;125;3;3;1146
01/12/2015;Dormente;Quase Dormindo;1500;1463;115;1462;114;1;1;1459
01/12/2015;Dormente;;5;5;1;5;1;0;4;5
01/12/2015;Inativo;Clientes Fieis;42;42;5;42;5;0;0;0
01/12/2015;Inativo;Em Risco;2788;2750;284;2749;283;6;6;6
01/12/2015;Inativo;Hibernando;1749;1716;144;1716;144;2;2;2
01/12/2015;Inativo;Perdido;1542;1509;122;1509;122;1;1;1
01/12/2015;Inativo;Precisa de Atencao;21;21;3;21;3;0;0;0
01/12/2015;Inativo;Quase Dormindo;50;50;5;50;5;0;0;0
01/12/2015;Inativo;;2;2;1;2;1;0;0;0
01/12/2015;Não Ativado;Em Risco;1;1;1;1;1;0;0;0
01/12/2015;Não Ativado;;882;576;116;571;111;105;106;106
01/01/2016;Ativo;Campeao;37236;37049;6155;37049;6155;36919;37236;37236
01/01/2016;Ativo;Clientes Fieis;17291;17060;1867;17057;1864;16951;17291;17291
01/01/2016;Ativo;Novos Clientes;1181;1155;82;1155;82;1143;1181;1181
01/01/2016;Ativo;Potencial Fiel;9641;9425;872;9423;870;9377;9634;9635
01/01/2016;Ativo;;262;262;230;262;230;262;262;262
01/01/2016;Churn;Em Risco;1343;1324;128;1324;128;4;4;4
01/01/2016;Churn;Hibernando;30;30;1;30;1;0;0;0
01/01/2016;Churn;Nao Perder!;40;39;4;39;4;1;1;1
01/01/2016;Churn;Perdido;7346;7154;445;7149;440;5;5;5
01/01/2016;Churn;;23584;21566;1039;21498;971;3;3;5
01/01/2016;Dormente;Campeao;271;269;31;269;31;3;271;271
01/01/2016;Dormente;Clientes Fieis;12075;11936;1499;11934;1497;71;9006;12011
01/01/2016;Dormente;Clientes Promissores;1160;1133;96;1132;95;1;1109;1160
01/01/2016;Dormente;Novos Clientes;37;36;5;36;5;0;37;37
01/01/2016;Dormente;Potencial Fiel;6461;6324;554;6324;554;14;6157;6460
01/01/2016;Dormente;Precisa de Atencao;2260;2214;213;2214;213;2;2;2190
01/01/2016;Dormente;Quase Dormindo;2645;2584;215;2584;215;2;2;2568
01/01/2016;Dormente;;6;6;2;6;2;0;2;6
01/01/2016;Inativo;Clientes Fieis;52;50;11;50;11;0;0;0
01/01/2016;Inativo;Em Risco;5056;4994;563;4993;562;20;21;22
01/01/2016;Inativo;Hibernando;3310;3224;266;3224;266;6;6;6
01/01/2016;Inativo;Perdido;2618;2550;212;2550;212;3;3;3
01/01/2016;Inativo;Precisa de Atencao;62;62;4;62;4;0;0;0
01/01/2016;Inativo;Quase Dormindo;95;92;6;92;6;0;0;0
01/01/2016;Inativo;;3;3;1;3;1;0;0;0
01/01/2016;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/01/2016;Não Ativado;Nao Perder!;2;2;1;2;1;0;0;0
01/01/2016;Não Ativado;;1541;1019;196;1015;192;180;187;188
01/02/2016;Ativo;Campeao;14677;14566;2476;14565;2475;14556;14677;14677
01/02/2016;Ativo;Clientes Fieis;6848;6727;757;6727;757;6726;6847;6847
01/02/2016;Ativo;Novos Clientes;479;461;38;461;38;460;479;479
01/02/2016;Ativo;Potencial Fiel;3832;3721;361;3721;361;3722;3832;3832
01/02/2016;Ativo;;88;88;78;88;78;88;88;88
01/02/2016;Churn;Em Risco;554;546;50;545;49;0;0;1
01/02/2016;Churn;Hibernando;6;6;0;6;0;0;0;0
01/02/2016;Churn;Nao Perder!;20;20;5;20;5;0;0;0
01/02/2016;Churn;Perdido;2933;2827;209;2824;206;1;1;2
01/02/2016;Churn;;9521;8178;415;8142;379;2;2;2
01/02/2016;Dormente;Campeao;109;106;14;106;14;0;109;109
01/02/2016;Dormente;Clientes Fieis;4710;4644;613;4644;613;46;3458;4690
01/02/2016;Dormente;Clientes Promissores;445;424;33;424;33;1;417;444
01/02/2016;Dormente;Novos Clientes;14;13;3;13;3;0;14;14
01/02/2016;Dormente;Potencial Fiel;2506;2445;236;2445;236;3;2401;2504
01/02/2016;Dormente;Precisa de Atencao;915;894;98;894;98;3;3;885
01/02/2016;Dormente;Quase Dormindo;1045;1005;84;1004;83;1;1;1008
01/02/2016;Dormente;;3;3;1;3;1;0;2;3
01/02/2016;Inativo;Clientes Fieis;22;22;4;22;4;0;0;0
01/02/2016;Inativo;Em Risco;1974;1921;232;1920;231;2;3;4
01/02/2016;Inativo;Hibernando;1386;1357;102;1356;101;1;1;1
01/02/2016;Inativo;Perdido;1105;1068;70;1067;69;1;1;1
01/02/2016;Inativo;Precisa de Atencao;32;31;2;31;2;0;0;0
01/02/2016;Inativo;Quase Dormindo;29;28;2;28;2;0;0;0
01/02/2016;Não Ativado;Precisa de Atencao;1;1;0;1;0;0;0;1
01/02/2016;Não Ativado;;1340;487;96;484;93;84;86;86
01/03/2016;Ativo;Campeao;6395;6307;936;6307;936;6348;6395;6395
01/03/2016;Ativo;Clientes Fieis;2842;2756;303;2756;303;2785;2840;2841
01/03/2016;Ativo;Novos Clientes;196;185;16;184;15;190;195;195
01/03/2016;Ativo;Potencial Fiel;1525;1433;124;1433;124;1483;1523;1523
01/03/2016;Ativo;;38;38;32;38;32;38;38;38
01/03/2016;Churn;Em Risco;260;256;28;256;28;0;0;0
01/03/2016;Churn;Hibernando;1;1;0;1;0;0;0;0
01/03/2016;Churn;Nao Perder!;8;8;1;8;1;0;0;0
01/03/2016;Churn;Perdido;1124;1041;76;1041;76;0;0;0
01/03/2016;Churn;;4867;3810;196;3785;171;0;0;1
01/03/2016;Dormente;Campeao;32;32;2;32;2;1;32;32
01/03/2016;Dormente;Clientes Fieis;1795;1751;228;1751;228;16;1332;1785
01/03/2016;Dormente;Clientes Promissores;176;156;17;156;17;0;169;176
01/03/2016;Dormente;Novos Clientes;7;6;0;6;0;0;7;7
01/03/2016;Dormente;Potencial Fiel;917;874;96;874;96;5;872;917
01/03/2016;Dormente;Precisa de Atencao;328;313;32;313;32;0;1;318
01/03/2016;Dormente;Quase Dormindo;415;395;21;395;21;2;2;404
01/03/2016;Inativo;Clientes Fieis;9;9;1;9;1;1;1;1
01/03/2016;Inativo;Em Risco;831;799;78;799;78;3;4;4
01/03/2016;Inativo;Hibernando;479;453;36;453;36;1;1;2
01/03/2016;Inativo;Perdido;430;410;30;410;30;1;1;1
01/03/2016;Inativo;Precisa de Atencao;9;9;1;9;1;0;0;0
01/03/2016;Inativo;Quase Dormindo;10;9;0;9;0;0;0;0
01/03/2016;Não Ativado;;1260;155;35;148;28;19;19;19
01/04/2016;Ativo;Campeao;7845;7704;957;7704;957;7772;7845;7845
01/04/2016;Ativo;Clientes Fieis;3450;3271;281;3270;280;3383;3449;3450
01/04/2016;Ativo;Novos Clientes;227;206;15;206;15;221;227;227
01/04/2016;Ativo;Potencial Fiel;1808;1666;118;1666;118;1745;1804;1804
01/04/2016;Ativo;;27;27;21;27;21;27;27;27
01/04/2016;Churn;Em Risco;317;307;32;307;32;1;1;1
01/04/2016;Churn;Hibernando;4;4;1;4;1;0;0;0
01/04/2016;Churn;Nao Perder!;9;8;1;8;1;0;0;0
01/04/2016;Churn;Perdido;1357;1223;88;1223;88;0;0;1
01/04/2016;Churn;;5631;4232;210;4201;179;1;1;1
01/04/2016;Dormente;Campeao;49;48;3;48;3;0;49;49
01/04/2016;Dormente;Clientes Fieis;2267;2201;257;2201;257;6;1673;2255
01/04/2016;Dormente;Clientes Promissores;182;166;11;166;11;0;171;182
01/04/2016;Dormente;Novos Clientes;5;5;0;5;0;0;5;5
01/04/2016;Dormente;Potencial Fiel;1138;1065;76;1065;76;2;1101;1138
01/04/2016;Dormente;Precisa de Atencao;400;378;34;377;33;2;2;396
01/04/2016;Dormente;Quase Dormindo;442;405;28;405;28;0;0;429
01/04/2016;Dormente;;1;1;0;1;0;0;0;1
01/04/2016;Inativo;Clientes Fieis;7;7;1;7;1;0;0;0
01/04/2016;Inativo;Em Risco;932;890;91;890;91;3;3;4
01/04/2016;Inativo;Hibernando;594;554;40;554;40;3;3;3
01/04/2016;Inativo;Perdido;511;457;27;457;27;0;0;0
01/04/2016;Inativo;Precisa de Atencao;9;9;0;9;0;0;0;0
01/04/2016;Inativo;Quase Dormindo;23;21;1;21;1;0;0;0
01/04/2016;Não Ativado;;1795;192;45;184;37;17;17;17
01/05/2016;Ativo;Campeao;13045;12830;1571;12830;1571;12947;13045;13045
01/05/2016;Ativo;Clientes Fieis;5726;5431;513;5430;512;5601;5725;5725
01/05/2016;Ativo;Novos Clientes;389;359;22;359;22;379;389;389
01/05/2016;Ativo;Potencial Fiel;3101;2862;244;2861;243;3014;3099;3099
01/05/2016;Ativo;;37;37;22;37;22;37;37;37
01/05/2016;Churn;Em Risco;480;462;35;462;35;1;1;1
01/05/2016;Churn;Hibernando;12;12;1;12;1;0;0;0
01/05/2016;Churn;Nao Perder!;15;14;1;14;1;0;0;0
01/05/2016;Churn;Perdido;2442;2253;150;2251;148;1;1;1
01/05/2016;Churn;;9379;6879;317;6806;244;2;2;3
01/05/2016;Dormente;Campeao;92;91;6;91;6;1;92;92
01/05/2016;Dormente;Clientes Fieis;3938;3806;420;3806;420;26;2919;3921
01/05/2016;Dormente;Clientes Promissores;340;305;20;305;20;0;324;340
01/05/2016;Dormente;Novos Clientes;12;8;0;8;0;0;12;12
01/05/2016;Dormente;Potencial Fiel;1989;1838;161;1838;161;6;1900;1989
01/05/2016;Dormente;Precisa de Atencao;712;675;64;675;64;0;0;690
01/05/2016;Dormente;Quase Dormindo;802;732;54;732;54;1;1;776
01/05/2016;Dormente;;3;3;1;3;1;0;2;3
01/05/2016;Inativo;Clientes Fieis;22;21;3;21;3;0;0;0
01/05/2016;Inativo;Em Risco;1730;1637;172;1635;170;2;2;3
01/05/2016;Inativo;Hibernando;1139;1049;92;1048;91;0;2;2
01/05/2016;Inativo;Perdido;839;764;51;761;48;0;0;1
01/05/2016;Inativo;Precisa de Atencao;19;15;3;15;3;0;0;0
01/05/2016;Inativo;Quase Dormindo;35;31;4;31;4;0;0;0
01/05/2016;Não Ativado;Quase Dormindo;1;1;0;1;0;0;0;1
01/05/2016;Não Ativado;;3116;393;71;360;38;13;14;16
01/06/2016;Ativo;Campeao;13455;13191;1468;13191;1468;13319;13455;13455
01/06/2016;Ativo;Clientes Fieis;5749;5394;442;5394;442;5615;5749;5749
01/06/2016;Ativo;Novos Clientes;404;354;15;354;15;393;404;404
01/06/2016;Ativo;Potencial Fiel;3182;2899;185;2899;185;3100;3181;3181
01/06/2016;Ativo;;36;36;17;36;17;36;36;36
01/06/2016;Churn;Em Risco;556;520;40;520;40;1;1;1
01/06/2016;Churn;Hibernando;17;16;2;16;2;0;0;0
01/06/2016;Churn;Nao Perder!;21;21;2;21;2;0;0;0
01/06/2016;Churn;Perdido;2534;2244;114;2244;114;2;2;2
01/06/2016;Churn;;10591;7789;353;7734;298;0;0;0
01/06/2016;Dormente;Campeao;93;93;10;93;10;1;93;93
01/06/2016;Dormente;Clientes Fieis;3899;3744;333;3744;333;26;2905;3879
01/06/2016;Dormente;Clientes Promissores;337;314;14;313;13;0;312;337
01/06/2016;Dormente;Novos Clientes;14;13;0;13;0;0;14;14
01/06/2016;Dormente;Potencial Fiel;1969;1805;133;1805;133;6;1874;1969
01/06/2016;Dormente;Precisa de Atencao;711;662;56;662;56;0;0;686
01/06/2016;Dormente;Quase Dormindo;833;751;40;751;40;1;1;806
01/06/2016;Dormente;;3;3;1;3;1;0;3;3
01/06/2016;Inativo;Clientes Fieis;20;19;3;19;3;0;0;0
01/06/2016;Inativo;Em Risco;1593;1495;123;1495;123;5;5;5
01/06/2016;Inativo;Hibernando;1032;939;58;939;58;0;0;0
01/06/2016;Inativo;Perdido;905;805;34;805;34;0;0;0
01/06/2016;Inativo;Precisa de Atencao;23;20;1;20;1;0;0;0
01/06/2016;Inativo;Quase Dormindo;25;24;2;24;2;0;0;0
01/06/2016;Inativo;;4;3;1;3;1;0;0;0
01/06/2016;Não Ativado;Em Risco;1;1;1;1;1;0;0;0
01/06/2016;Não Ativado;;3545;349;60;329;40;15;17;18
01/07/2016;Ativo;Campeao;11125;10893;1349;10893;1349;11037;11124;11125
01/07/2016;Ativo;Clientes Fieis;5090;4797;402;4797;402;4986;5089;5089
01/07/2016;Ativo;Novos Clientes;379;345;14;345;14;367;379;379
01/07/2016;Ativo;Potencial Fiel;2788;2548;192;2548;192;2709;2788;2788
01/07/2016;Ativo;;33;33;24;33;24;33;33;33
01/07/2016;Churn;Em Risco;497;471;31;470;30;0;0;0
01/07/2016;Churn;Hibernando;5;5;1;5;1;0;0;0
01/07/2016;Churn;Nao Perder!;17;17;2;17;2;0;0;0
01/07/2016;Churn;Perdido;2439;2175;123;2174;122;2;3;3
01/07/2016;Churn;;9572;6795;297;6752;254;4;6;6
01/07/2016;Dormente;Campeao;60;59;8;59;8;0;60;60
01/07/2016;Dormente;Clientes Fieis;3531;3383;350;3383;350;26;2628;3516
01/07/2016;Dormente;Clientes Promissores;353;307;11;307;11;2;328;353
01/07/2016;Dormente;Novos Clientes;8;7;0;7;0;0;8;8
01/07/2016;Dormente;Potencial Fiel;1879;1716;132;1716;132;4;1804;1878
01/07/2016;Dormente;Precisa de Atencao;632;585;51;585;51;2;2;616
01/07/2016;Dormente;Quase Dormindo;813;749;52;749;52;3;3;787
01/07/2016;Dormente;;4;3;2;3;2;0;3;4
01/07/2016;Inativo;Clientes Fieis;14;14;2;14;2;0;0;0
01/07/2016;Inativo;Em Risco;1516;1430;105;1430;105;7;7;7
01/07/2016;Inativo;Hibernando;997;913;55;913;55;0;0;0
01/07/2016;Inativo;Perdido;825;747;48;747;48;1;1;1
01/07/2016;Inativo;Precisa de Atencao;19;18;1;18;1;0;0;0
01/07/2016;Inativo;Quase Dormindo;26;22;1;22;1;0;0;0
01/07/2016;Inativo;;1;1;0;1;0;0;0;0
01/07/2016;Não Ativado;Clientes Fieis;1;1;0;1;0;1;1;1
01/07/2016;Não Ativado;Clientes Promissores;1;1;0;1;0;0;1;1
01/07/2016;Não Ativado;Perdido;2;0;0;0;0;0;0;0
01/07/2016;Não Ativado;Potencial Fiel;1;1;0;1;0;1;1;1
01/07/2016;Não Ativado;Quase Dormindo;1;1;0;1;0;0;0;1
01/07/2016;Não Ativado;;4515;593;68;580;55;26;28;28
01/08/2016;Ativo;Campeao;10775;10556;1456;10555;1455;10681;10775;10775
01/08/2016;Ativo;Clientes Fieis;4962;4710;411;4710;411;4866;4962;4962
01/08/2016;Ativo;Novos Clientes;390;350;29;349;28;375;390;390
01/08/2016;Ativo;Potencial Fiel;2845;2638;197;2637;196;2772;2843;2843
01/08/2016;Ativo;;39;37;24;37;24;39;39;39
01/08/2016;Churn;Em Risco;508;485;39;482;36;1;3;3
01/08/2016;Churn;Hibernando;8;8;0;8;0;0;0;0
01/08/2016;Churn;Nao Perder!;13;13;2;13;2;0;0;0
01/08/2016;Churn;Perdido;2417;2156;132;2156;132;2;3;3
01/08/2016;Churn;;9345;6626;602;6272;248;3;3;3
01/08/2016;Dormente;Campeao;88;86;8;86;8;2;88;88
01/08/2016;Dormente;Clientes Fieis;3561;3439;372;3439;372;22;2643;3549
01/08/2016;Dormente;Clientes Promissores;340;317;25;317;25;0;317;340
01/08/2016;Dormente;Novos Clientes;10;10;2;10;2;0;10;10
01/08/2016;Dormente;Potencial Fiel;1919;1787;136;1786;135;6;1831;1917
01/08/2016;Dormente;Precisa de Atencao;705;656;56;656;56;2;3;685
01/08/2016;Dormente;Quase Dormindo;797;726;49;726;49;0;0;777
01/08/2016;Dormente;;3;3;1;3;1;0;3;3
01/08/2016;Inativo;Clientes Fieis;25;25;2;25;2;0;0;0
01/08/2016;Inativo;Em Risco;1597;1513;147;1513;147;5;5;7
01/08/2016;Inativo;Hibernando;1070;985;75;985;75;2;2;2
01/08/2016;Inativo;Perdido;827;740;45;740;45;1;1;1
01/08/2016;Inativo;Precisa de Atencao;19;17;1;17;1;0;0;0
01/08/2016;Inativo;Quase Dormindo;27;21;2;21;2;0;0;0
01/08/2016;Inativo;;1;1;1;1;1;0;0;0
01/08/2016;Não Ativado;Em Risco;2;1;0;1;0;0;0;0
01/08/2016;Não Ativado;Perdido;1;0;0;0;0;0;0;0
01/08/2016;Não Ativado;;4102;650;319;375;44;19;20;20
01/09/2016;Ativo;Campeao;8631;8412;1132;8412;1132;8559;8630;8631
01/09/2016;Ativo;Clientes Fieis;4062;3843;356;3843;356;3971;4060;4060
01/09/2016;Ativo;Novos Clientes;349;315;14;315;14;340;349;349
01/09/2016;Ativo;Potencial Fiel;2506;2319;187;2319;187;2426;2502;2503
01/09/2016;Ativo;;31;30;20;30;20;30;31;31
01/09/2016;Churn;Em Risco;398;382;31;382;31;0;0;0
01/09/2016;Churn;Hibernando;6;6;0;6;0;0;0;0
01/09/2016;Churn;Nao Perder!;5;5;1;5;1;0;0;0
01/09/2016;Churn;Perdido;2100;1870;117;1869;116;2;2;3
01/09/2016;Churn;;8225;5812;272;5765;225;0;0;0
01/09/2016;Dormente;Campeao;53;51;3;51;3;0;53;53
01/09/2016;Dormente;Clientes Fieis;2920;2812;314;2812;314;22;2158;2903
01/09/2016;Dormente;Clientes Promissores;299;268;15;268;15;0;283;299
01/09/2016;Dormente;Novos Clientes;8;8;1;8;1;0;8;8
01/09/2016;Dormente;Potencial Fiel;1630;1501;100;1501;100;3;1540;1628
01/09/2016;Dormente;Precisa de Atencao;563;528;39;528;39;3;3;535
01/09/2016;Dormente;Quase Dormindo;701;649;41;649;41;2;2;677
01/09/2016;Dormente;;4;4;1;4;1;0;2;4
01/09/2016;Inativo;Clientes Fieis;8;8;1;8;1;0;0;0
01/09/2016;Inativo;Em Risco;1406;1328;123;1328;123;4;4;5
01/09/2016;Inativo;Hibernando;917;838;70;837;69;3;3;3
01/09/2016;Inativo;Perdido;770;696;36;696;36;1;1;1
01/09/2016;Inativo;Precisa de Atencao;14;14;0;14;0;0;0;0
01/09/2016;Inativo;Quase Dormindo;24;20;1;20;1;0;0;0
01/09/2016;Não Ativado;Hibernando;1;1;0;1;0;0;0;0
01/09/2016;Não Ativado;Novos Clientes;1;0;0;0;0;1;1;1
01/09/2016;Não Ativado;Perdido;3;1;0;1;0;0;0;0
01/09/2016;Não Ativado;;3649;371;61;357;47;24;25;25
01/10/2016;Ativo;Campeao;14923;14617;1773;14617;1773;14796;14922;14922
01/10/2016;Ativo;Clientes Fieis;7231;6842;564;6842;564;7083;7230;7230
01/10/2016;Ativo;Novos Clientes;550;507;33;507;33;536;548;548
01/10/2016;Ativo;Potencial Fiel;3932;3606;248;3606;248;3820;3928;3929
01/10/2016;Ativo;;52;52;35;52;35;52;52;52
01/10/2016;Churn;Em Risco;639;612;50;612;50;1;1;1
01/10/2016;Churn;Hibernando;14;14;1;14;1;0;0;0
01/10/2016;Churn;Nao Perder!;12;12;2;12;2;0;0;0
01/10/2016;Churn;Perdido;3309;2991;180;2988;177;5;5;5
01/10/2016;Churn;;14064;10375;424;10310;359;3;4;4
01/10/2016;Dormente;Campeao;96;94;12;94;12;0;96;96
01/10/2016;Dormente;Clientes Fieis;4711;4529;469;4529;469;25;3465;4683
01/10/2016;Dormente;Clientes Promissores;464;422;30;422;30;0;428;464
01/10/2016;Dormente;Novos Clientes;19;19;1;19;1;0;19;19
01/10/2016;Dormente;Potencial Fiel;2568;2391;200;2390;199;7;2460;2566
01/10/2016;Dormente;Precisa de Atencao;902;830;62;830;62;1;1;880
01/10/2016;Dormente;Quase Dormindo;1190;1087;79;1087;79;3;3;1147
01/10/2016;Dormente;;2;2;2;2;2;0;1;2
01/10/2016;Inativo;Clientes Fieis;31;30;4;30;4;0;0;0
01/10/2016;Inativo;Em Risco;2216;2103;200;2103;200;2;2;2
01/10/2016;Inativo;Hibernando;1508;1393;89;1393;89;4;4;4
01/10/2016;Inativo;Perdido;1199;1095;66;1095;66;0;0;0
01/10/2016;Inativo;Precisa de Atencao;21;21;3;21;3;0;0;0
01/10/2016;Inativo;Quase Dormindo;31;29;1;29;1;0;0;0
01/10/2016;Inativo;;3;3;0;3;0;0;0;0
01/10/2016;Não Ativado;Hibernando;1;0;0;0;0;0;0;0
01/10/2016;Não Ativado;Perdido;1;1;0;1;0;0;0;0
01/10/2016;Não Ativado;;4897;431;68;414;51;20;20;22
01/11/2016;Ativo;Campeao;13454;13172;1593;13172;1593;13323;13454;13454
01/11/2016;Ativo;Clientes Fieis;6563;6236;508;6236;508;6410;6562;6562
01/11/2016;Ativo;Novos Clientes;508;455;22;455;22;493;507;507
01/11/2016;Ativo;Potencial Fiel;3810;3512;234;3510;232;3688;3807;3808
01/11/2016;Ativo;;40;40;31;40;31;40;40;40
01/11/2016;Churn;Em Risco;575;540;49;540;49;0;0;0
01/11/2016;Churn;Hibernando;12;12;2;12;2;0;0;0
01/11/2016;Churn;Nao Perder!;23;22;1;22;1;0;0;0
01/11/2016;Churn;Perdido;3220;2854;182;2852;180;2;2;3
01/11/2016;Churn;;13138;9659;396;9604;341;4;4;4
01/11/2016;Dormente;Campeao;92;90;11;90;11;0;92;92
01/11/2016;Dormente;Clientes Fieis;4438;4252;403;4252;403;34;3254;4412
01/11/2016;Dormente;Clientes Promissores;472;422;28;422;28;2;452;472
01/11/2016;Dormente;Novos Clientes;19;18;1;18;1;0;19;19
01/11/2016;Dormente;Potencial Fiel;2400;2207;154;2207;154;6;2304;2398
01/11/2016;Dormente;Precisa de Atencao;879;809;83;809;83;0;0;853
01/11/2016;Dormente;Quase Dormindo;1087;991;67;991;67;0;0;1050
01/11/2016;Dormente;;1;1;1;1;1;0;0;1
01/11/2016;Inativo;Clientes Fieis;25;25;0;25;0;0;0;0
01/11/2016;Inativo;Em Risco;2031;1939;181;1939;181;5;5;5
01/11/2016;Inativo;Hibernando;1387;1276;78;1276;78;3;3;3
01/11/2016;Inativo;Perdido;1119;1024;80;1024;80;0;0;0
01/11/2016;Inativo;Precisa de Atencao;20;16;4;16;4;0;0;0
01/11/2016;Inativo;Quase Dormindo;39;36;2;36;2;0;0;0
01/11/2016;Inativo;;5;5;1;5;1;0;0;0
01/11/2016;Não Ativado;Campeao;1;1;0;1;0;1;1;1
01/11/2016;Não Ativado;Clientes Fieis;2;2;0;2;0;0;2;2
01/11/2016;Não Ativado;Perdido;1;1;0;1;0;0;0;0
01/11/2016;Não Ativado;Potencial Fiel;2;2;0;2;0;1;2;2
01/11/2016;Não Ativado;;4982;501;56;485;40;13;13;15
01/12/2016;Ativo;Campeao;12186;11910;1497;11910;1497;12076;12186;12186
01/12/2016;Ativo;Clientes Fieis;6090;5744;487;5743;486;5955;6089;6090
01/12/2016;Ativo;Novos Clientes;481;445;23;445;23;471;480;480
01/12/2016;Ativo;Potencial Fiel;3564;3252;253;3252;253;3449;3561;3563
01/12/2016;Ativo;;41;40;28;40;28;41;41;41
01/12/2016;Churn;Em Risco;567;546;59;546;59;0;0;0
01/12/2016;Churn;Hibernando;11;11;0;11;0;0;0;0
01/12/2016;Churn;Nao Perder!;15;15;3;15;3;0;0;0
01/12/2016;Churn;Perdido;3255;2925;176;2925;176;0;0;1
01/12/2016;Churn;;12019;8788;367;8732;311;2;2;3
01/12/2016;Dormente;Campeao;78;75;10;75;10;2;78;78
01/12/2016;Dormente;Clientes Fieis;4177;4007;406;4007;406;32;3141;4158
01/12/2016;Dormente;Clientes Promissores;447;413;29;413;29;0;423;447
01/12/2016;Dormente;Novos Clientes;21;19;1;19;1;0;21;21
01/12/2016;Dormente;Potencial Fiel;2324;2125;162;2125;162;11;2238;2322
01/12/2016;Dormente;Precisa de Atencao;911;832;58;832;58;4;4;878
01/12/2016;Dormente;Quase Dormindo;1034;953;73;951;71;3;3;990
01/12/2016;Dormente;;5;4;2;4;2;0;4;5
01/12/2016;Inativo;Clientes Fieis;24;23;1;23;1;0;0;0
01/12/2016;Inativo;Em Risco;2001;1888;194;1888;194;4;4;4
01/12/2016;Inativo;Hibernando;1366;1235;87;1234;86;3;3;3
01/12/2016;Inativo;Perdido;1089;997;67;997;67;0;0;0
01/12/2016;Inativo;Precisa de Atencao;21;20;1;20;1;0;0;0
01/12/2016;Inativo;Quase Dormindo;36;30;1;30;1;0;0;0
01/12/2016;Inativo;;3;3;0;3;0;0;0;0
01/12/2016;Não Ativado;Hibernando;1;0;0;0;0;0;0;0
01/12/2016;Não Ativado;Perdido;2;1;0;1;0;0;0;0
01/12/2016;Não Ativado;Quase Dormindo;1;1;0;1;0;0;0;1
01/12/2016;Não Ativado;;4955;476;71;458;53;24;25;26
01/01/2017;Ativo;Campeao;10615;10387;1375;10387;1375;10508;10615;10615
01/01/2017;Ativo;Clientes Fieis;5379;5107;456;5107;456;5259;5379;5379
01/01/2017;Ativo;Novos Clientes;404;370;24;370;24;385;403;403
01/01/2017;Ativo;Potencial Fiel;3198;2933;222;2931;220;3103;3191;3192
01/01/2017;Ativo;;38;38;23;38;23;38;38;38
01/01/2017;Churn;Em Risco;505;482;43;482;43;1;1;2
01/01/2017;Churn;Hibernando;10;10;0;10;0;0;0;0
01/01/2017;Churn;Nao Perder!;9;9;2;9;2;0;0;0
01/01/2017;Churn;Perdido;2831;2548;163;2547;162;4;4;5
01/01/2017;Churn;;10699;7895;345;7843;293;1;2;3
01/01/2017;Dormente;Campeao;103;101;12;101;12;0;103;103
01/01/2017;Dormente;Clientes Fieis;3694;3553;380;3553;380;17;2710;3677
01/01/2017;Dormente;Clientes Promissores;397;363;18;363;18;0;381;396
01/01/2017;Dormente;Novos Clientes;10;10;0;10;0;0;10;10
01/01/2017;Dormente;Potencial Fiel;2040;1900;157;1900;157;9;1940;2037
01/01/2017;Dormente;Precisa de Atencao;714;670;60;670;60;3;4;690
01/01/2017;Dormente;Quase Dormindo;922;851;53;851;53;4;4;894
